Date,FB,TWTR,NFLX,Optimized portfolio daily worth in $
2017-01-25,1568838.2826001695,2402.045425666934,1282316.0062187675,2853556.334244604
2017-01-26,1584350.1059645016,2413.531452684742,1277169.1233636434,2863932.76078083
2017-01-27,1577190.7478018359,2379.0730844770533,1309245.3125138632,2888815.133400176
2017-01-30,1562872.2104586698,2432.1967670557856,1297940.528159176,2863244.9353849017
2017-01-31,1554997.1264854772,2529.829217112781,1293253.2184507025,2850780.1741532926
2017-02-01,1589719.535095418,2475.2697632096797,1293896.508726893,2886091.3135855207
2017-02-02,1561201.7102590497,2552.801558302662,1279374.8502093246,2843129.362026677
2017-02-03,1562872.2104586698,2528.3934457884125,1289025.3348342953,2854425.9387387536
2017-02-06,1575758.9501485976,2574.3379845910417,1295642.8002895964,2873976.088422785
2017-02-07,1573133.8545420493,2621.7184382951723,1323491.2528779928,2899246.8258583373
2017-02-08,1601293.7269820715,2687.763775638947,1330292.5733265067,2934274.064084217
2017-02-09,1600577.8221893802,2356.100743287173,1324777.9712940461,2927711.8942267136
2017-02-10,1601174.4651999632,2236.9317233646643,1331027.864626595,2934439.2615499226
2017-02-13,1599503.976932488,2269.954463825118,1316138.4961226028,2917912.427518916
2017-02-14,1597117.5838723206,2371.8942278552154,1294264.2187133175,2893753.696813493
2017-02-15,1592225.3569877136,2403.481196991302,1307591.0127841462,2902219.8509688512
2017-02-16,1596998.1431080475,2347.486115340967,1305201.2930815797,2904546.9223049683
2017-02-17,1593299.2141767512,2386.252084676024,1307131.4396374954,2902816.9058989226
2017-02-21,1595566.3454548093,2357.5365146115405,1310624.0319538142,2908547.9139232347
2017-02-22,1624203.4201411414,2308.7202895830424,1322204.5344619395,2948716.674892664
2017-02-23,1615135.062078928,2301.5415765383377,1312278.3316835314,2929714.9353389977
2017-02-24,1616089.645553712,2294.362576339367,1316598.0692692532,2934982.0773993046
2017-02-27,1627663.8493725103,2305.848603357175,1318068.6518694307,2948038.349845298
2017-02-28,1617282.7525927138,2264.211378527648,1306304.294368093,2925851.2583393343
2017-03-01,1639715.2435054735,2267.082921176383,1311083.467236793,2953065.793663443
2017-03-02,1631839.9924822613,2267.082921176383,1282407.8693789938,2916514.9447824312
2017-03-03,1636732.2074347236,2261.339835878913,1278823.413902449,2917816.9611730515
2017-03-06,1639715.2435054735,2234.060180715929,1304557.9936144776,2946507.297300667
2017-03-07,1638283.4458522352,2179.500870389962,1299870.5460423317,2940333.492764957
2017-03-08,1643294.9225868064,2188.1154983361675,1289668.762974158,2935151.8010593005
2017-03-09,1649499.6853425433,2185.243955687433,1291598.7808573132,2943283.710155544
2017-03-10,1656062.221512461,2170.8862424437566,1294907.5089895078,2953140.6167444126
2017-03-13,1665727.4134995663,2183.808184363065,1319079.6521320455,2986990.873815975
2017-03-14,1662386.425032471,2199.601668931108,1316046.6329623768,2980632.6596637787
2017-03-15,1667159.211152805,2157.964300524449,1334979.892225892,3004297.0676792217
2017-03-16,1670380.937837792,2180.936641714329,1327075.6991636257,2999637.573643132
2017-03-17,1668591.0088060433,2165.1431571462863,1333693.173809839,3004449.3257730287
2017-03-20,1669784.2948272089,2166.578928470654,1340310.6392651405,3012261.51302082
2017-03-21,1652721.2449775096,2087.611505630438,1308969.5943604251,2963778.450843565
2017-03-22,1665607.9727352934,2150.785443902611,1311083.467236793,2978842.225415989
2017-03-23,1664892.0798747467,2143.6065872807726,1303638.847321177,2970674.5337832044
2017-03-24,1674557.0809475428,2173.7577850924918,1305293.2849145664,2982024.123647202
2017-03-27,1674318.5693154705,2152.221215226979,1324042.689184869,3000513.479715566
2017-03-28,1691500.713897258,2145.04235860514,1334244.6009258034,3027890.3571816664
2017-03-29,1702120.3103769827,2159.400071848816,1346192.8134203532,3050472.523869185
2017-03-30,1699256.7150705063,2142.1708159564055,1360806.3350981465,3062205.220984609
2017-03-31,1694961.131196482,2146.4781299295078,1358508.6072285667,3055616.216554978
2017-04-03,1697705.4766529943,2130.684645361465,1350328.6960128623,3050164.857311218
2017-04-04,1691142.7615009123,2109.1480754959516,1337277.6200954716,3030529.5296718795
2017-04-05,1692574.7381363148,2086.1757343060704,1319998.6605616738,3014659.574432295
2017-04-06,1684460.7845667212,2066.074935764925,1321101.6618481872,3007628.5213506734
2017-04-07,1679807.2602284956,2051.7172225212485,1315311.3508531998,2997170.3283042167
2017-04-10,1682909.5461492091,2061.7676217918215,1322112.6713017137,3007083.9850727147
2017-04-11,1669545.6042129719,2054.588765169984,1326708.1270408735,2998308.320019015
2017-04-12,1665488.7228853295,2070.382249738027,1321928.8163085014,2989487.921443569
