Date,FB,TWTR,NFLX,portfolio daily worth in $,portfolio daily % return
2018-12-17,960500.2792073413,258863.94929806012,1837377.2691091083,3056741.4976145094,-2.3528933247493424
2018-12-18,984274.7127782179,261264.4381407253,1894288.5224453523,3139827.6733642956,2.718128955772901
2018-12-19,912882.9458472193,254992.21807912414,1865133.699584061,3033008.8635104047,-3.402059634038309
2018-12-20,913979.0973343281,226806.02254873258,1821856.0379026611,2962641.157785722,-2.3200626470718277
2018-12-21,856084.6372300962,211473.95143482118,1722646.1345896863,2790204.7232546033,-5.820361810540623
2018-12-24,849986.8822133421,204814.58922517617,1635181.9806252217,2689983.45206374,-3.591896693299304
2018-12-26,919323.1963898476,221927.6334694108,1773544.5565551277,2914795.3864143863,8.357372391200832
2018-12-27,921652.7538174419,222082.50271816825,1786828.5501133876,2930563.8066489976,0.5409786329464676
2018-12-28,912608.8343227004,220146.63710870026,1790394.0969265036,2923149.5683579044,-0.2529969923968686
2018-12-31,898152.3358512346,222547.11046444054,1871356.2772280376,2992055.723543713,2.357257251961857
2019-01-02,929600.3231339573,223089.14509162915,1871356.2772280376,3024045.745453624,1.0691653119355355
2019-01-03,902605.8191031094,216739.51363603654,1896106.393394955,3015451.726134101,-0.2841894615001591
2019-01-04,945153.0690123814,231916.70775772812,2080473.3325575273,3257543.1093276367,8.028362089016232
2019-01-07,945838.2519038292,242680.11280290768,2204712.964794188,3393231.329500925,4.165354551556325
2019-01-08,976532.5763738992,246242.09778086634,2239181.220078382,3461955.8942331476,2.025342750278414
2019-01-09,988179.9661296369,249726.6636213712,2237013.8559053317,3474920.4856563397,0.37448748104469504
2019-01-10,987974.4304461725,256231.17206918367,2269874.19625937,3514079.798774726,1.1269124942578412
2019-01-11,985233.9044229169,254527.6025893894,2360274.784065191,3600036.2910774974,2.446059771685951
2019-01-14,996127.6313660019,250655.87137045342,2327764.1536724158,3574547.656408871,-0.7080104923330526
2019-01-15,1020518.6651358536,255689.12969853263,2479480.71549194,3755688.510326326,5.067518224094289
2019-01-16,1010858.1385907187,251430.23310116548,2456758.2025647145,3719046.574256599,-0.9756383142259896
2019-01-17,1016065.2846552463,254372.7255971695,2469342.8880651263,3739780.898317542,0.5575171928328854
2019-01-18,1027986.6831642352,257624.99530800065,2370832.0830637263,3656443.761535962,-2.2283962362359686
2019-01-22,1011063.7770454509,249726.6636213712,2273369.9674789435,3534160.408145766,-3.344324741886055
2019-01-23,988659.61333762,239815.02395743263,2251206.6800652556,3479681.317360308,-1.5415002290187723
2019-01-24,999142.2757651943,244770.85540459555,2283927.2594859363,3527840.390655726,1.3840081577341607
2019-01-25,1020929.7365027826,254759.92969291285,2363490.8376548584,3639180.5038505537,3.1560416817534214
2019-01-28,1010378.5941540033,256540.91831016095,2346781.1630899785,3613700.675554143,-0.7001529127079871
2019-01-29,987905.9505249675,245003.14379080685,2299518.2662859256,3532427.3606017,-2.2490328405514672
2019-01-30,1030590.256196499,249804.08275882498,2381738.8752857093,3662133.2142410334,3.671861878491393
2019-01-31,1142062.851686615,259870.60715844596,2373628.65809013,3775562.1169351907,3.0973450734414407
2019-02-01,1135348.4964708863,257005.51056950842,2376075.739893086,3768429.7469334807,-0.18890882419118335
2019-02-04,1159602.4676270604,262813.1073979124,2456408.4926034505,3878824.067628423,2.9294514720560914
2019-02-05,1172688.7030868984,266142.7962461973,2487660.701289519,3926492.200622615,1.2289325878947843
2019-02-06,1168098.2599926137,264516.67687770666,2462351.34562598,3894966.2824963,-0.8029028587224976
2019-02-07,1139938.9327137528,238498.63534299438,2410054.5312741995,3788492.099330947,-2.733635555302253
2019-02-08,1146447.7590974353,232381.307760538,2430050.4545148364,3808879.52137281,0.5381408092539945
2019-02-11,1135896.5139773884,234084.86949686983,2417186.0443929774,3787167.4278672356,-0.5700388627086015
2019-02-12,1130757.9506053335,235323.8157434669,2516745.538810995,3882827.305159795,2.5258951212101777
2019-02-13,1124112.1712306591,240976.55881003832,2459414.8069114867,3824503.536952184,-1.5020953450622438
2019-02-14,1123289.932576952,239737.58933305388,2510453.192565018,3873480.7144750236,1.2806153020810203
2019-02-15,1113355.3972785661,241828.33193474176,2495071.7153003872,3850255.4445136953,-0.5995968916157618
2019-02-19,1111916.5515744656,245080.586158648,2530379.130465839,3887376.2681989525,0.9641132704104457
2019-02-20,1113766.468645495,242912.4244195063,2516326.0672392733,3873004.960304274,-0.3696917124345322
2019-02-21,1096500.8614583006,238188.90458894198,2495770.911493556,3830460.6775407987,-1.0984825271210898
2019-02-22,1109176.0255512102,245545.18616145788,2538069.6593518816,3892790.8710645493,1.6272244716989854
2019-02-25,1127880.3688198186,247713.36338752444,2544292.236995858,3919885.969203201,0.6960327188406655
2019-02-26,1124523.2425975879,240124.77019840994,2551703.2510067252,3916351.263802723,-0.09017367924089378
2019-02-27,1115479.3231028463,235478.69273568675,2537020.969935264,3887978.985773797,-0.7244569273231327
2019-02-28,1106161.3880034357,238343.78158116183,2503671.389407504,3848176.5589921013,-1.023730501819423
2019-03-01,1111848.0785046788,237104.82759110234,2498217.9932965115,3847170.899392293,-0.026133405897361132
2019-03-04,1146721.767850687,236175.60435509522,2454311.1207617586,3837208.492967541,-0.2589540908184155
2019-03-05,1173373.7832070785,240279.64719062982,2477103.402290984,3890756.832688692,1.395502481016846
2019-03-06,1181938.0554938365,238498.63534299438,2514228.471668223,3934665.162505054,1.1285292734683503
2019-03-07,1158780.3317446208,233233.09637216633,2465217.9059922,3857231.3341089874,-1.967990291371257
2019-03-08,1162000.5049758598,232613.61937713658,2444243.2786747613,3838857.4030277575,-0.47635024943283993
2019-03-11,1178923.5138659119,239040.6932005703,2508984.8148388634,3926949.021905346,2.294735376419798
2019-03-12,1177895.73952874,241286.28956409072,2490876.7478876445,3910058.7769804755,-0.43011113285792585
2019-03-13,1187830.2748271262,242370.36656193036,2525414.9815201117,3955615.6229091682,1.1651192098926395
2019-03-14,1165905.7583272785,240279.64719062982,2508705.306955231,3914890.712473139,-1.0295467082334415
2019-03-15,1137198.3039192294,241750.88956690065,2527162.867129898,3906112.0606160285,-0.2242374692386998
2019-03-18,1099447.0259362885,240666.81256906097,2541006.1980663743,3881120.036571724,-0.6398184091104431
2019-03-19,1106983.626657143,242138.07043225665,2508425.5893253265,3857547.286414726,-0.6073697781792912
2019-03-20,1133498.579399857,252204.57160149023,2623366.5610079737,4009069.712009321,3.9279473288173863
2019-03-21,1137883.4868106772,252514.31784246754,2641894.106522457,4032291.911175602,0.5792415905544911
2019-03-22,1125961.9786790027,255689.12969853263,2524016.805871589,3905667.9142491245,-3.1402487646178576
2019-03-25,1139322.2228920918,252359.4408502477,2560512.6643954744,3952194.328137814,1.1912537089737294
2019-03-26,1148845.6936749672,255998.87593950992,2516745.538810995,3921590.108425472,-0.7743601951567539
2019-03-27,1136444.641106577,249958.9597510449,2470601.3167633754,3857004.917620997,-1.6469133443017099
2019-03-28,1134252.2422125095,254527.6025893894,2479270.759472492,3868050.604274391,0.2863798955228514
2019-03-29,1142062.851686615,254605.052700693,2492904.358118879,3889572.262506187,0.556395467215792
2019-04-01,1155834.1672666331,258941.37617897638,2565616.350545202,3980391.8939908114,2.3349516439143416
2019-04-02,1193516.9653283693,261341.85727817914,2570929.9927143776,4025788.815320926,1.1405138624327416
2019-04-03,1188995.0021552893,266220.24635750096,2585122.816874302,4040338.0653870925,0.361401224296633
2019-04-04,1205986.593737814,266529.9616246285,2572048.667470811,4044565.2228332534,0.10462385517623564
2019-04-05,1203931.1478347385,268853.02358637744,2555338.7761681145,4028122.9475892307,-0.4065276324683611
2019-04-08,1198518.4729381648,269937.1083276795,2526813.3808979928,3995268.962163837,-0.8156152593370112
2019-04-09,1216674.7918488528,272105.26232335874,2549885.3800571235,4038665.434229335,1.0861965108350085
2019-04-10,1218319.1663849994,269085.31971605116,2544362.2153441315,4031766.701445182,-0.17081713988198655
2019-04-11,1216195.1446408695,267768.9465885378,2570440.5358028403,4054404.6270322474,0.561488976506279
2019-04-12,1227088.974355222,266142.7962461973,2455010.3169549285,3948242.0875563477,-2.6184495441839695
2019-04-15,1230857.1719443814,268775.5734750738,2439139.3757872176,3938772.121206673,-0.2398527278639092
2019-04-16,1225513.0728888623,266839.7078656058,2513179.7822516058,4005532.563006074,1.6949556802222092
2019-04-17,1224896.472689887,266994.58485782566,2480179.694947293,3972070.7524950057,-0.8353898010994074
2019-04-18,1221470.7637751838,266375.1233497208,2519402.359895583,4007248.2470204877,0.8856210454807646
2019-04-22,1243121.264670362,266297.66549495474,2638188.5960212518,4147607.5261865687,3.5026349882476695
2019-04-23,1259153.5618369197,307957.50115416845,2670000.2469586735,4237111.309949761,2.1579617453699864
2019-04-24,1250931.8809958857,304240.64692745236,2616445.003908644,4171617.531831982,-1.545717667694591
2019-04-25,1324104.9754540226,297968.43460931355,2575194.735720663,4197268.145783999,0.6148841248337634
2019-04-26,1311978.0344101514,299439.67698558443,2620779.725263202,4232197.4366589375,0.8321910743306611
2019-04-29,1334519.157960392,308034.9280350847,2599665.1342576747,4242219.220253151,0.2367985838138264
2019-04-30,1325064.1670987215,309041.58589547046,2590646.198325109,4224751.9513193015,-0.4117483804339339
2019-05-01,1322529.1767589306,304240.64692745236,2648466.1773898816,4275236.001076264,1.1949589073791111
2019-05-02,1319103.4678442273,309351.33213644783,2650214.0629996676,4278668.8629803425,0.08029643049445602
2019-05-03,1339246.649965518,315933.25972171413,2691953.5783529133,4347133.4880401455,1.6001384367967522
2019-05-06,1328352.9230224334,311519.4938755895,2647487.4663215377,4287359.883219561,-1.3750119471839157
2019-05-07,1300193.5888921544,299052.5116071532,2590086.7490822137,4189332.8495815215,-2.286419528757322
2019-05-08,1298617.6874257943,298742.79634002567,2547508.2835939834,4144868.7673598034,-1.0613642748906815
2019-05-09,1292519.9324090406,300368.9157085164,2536182.019800279,4129070.8679178357,-0.3811435374353398
2019-05-10,1290396.0065847603,297736.1384796399,2524226.5451532206,4112358.6902176207,-0.40474426898471855
2019-05-13,1243806.344790542,283333.2906017356,2413900.0124550364,3941039.647847314,-4.165955727009815
2019-05-14,1238256.7169029764,285966.067830612,2416346.8775201766,3940569.662253765,-0.011925421603045602
2019-05-15,1276213.6264892311,293477.24188227276,2481927.5805570795,4051618.4489285834,2.8180896721238367
2019-05-16,1281146.6541778217,296574.6036270342,2512131.0998265306,4089852.3576313863,0.9436700218628308
2019-05-17,1269567.7443432892,290379.8414201991,2478152.301453875,4038099.8872173633,-1.2653872533431758
2019-05-20,1251891.0726405845,287669.64505386876,2433825.733618042,3973386.4513124954,-1.6025714497484036
2019-05-21,1266279.0911908452,290147.54529052536,2476893.6630093525,4033320.299490723,1.5083820542658264
2019-05-22,1269704.8001055487,298742.79634002567,2515067.638541024,4083515.2349865986,1.2445065546173897
2019-05-23,1239215.9085476752,287979.3603209963,2462491.0995677956,3989686.368436467,-2.297747434519848
2019-05-24,1240517.698489516,289682.92980079056,2477732.8298821533,4007933.45817246,0.45735649499547265
2019-05-28,1262784.8064350875,288753.7220517084,2482417.0444601597,4033955.5729469554,0.6492651399048163
2019-05-29,1248259.8280424168,285346.57534865744,2441376.718308541,3974983.1216996154,-1.4619013566443044
2019-05-30,1253877.9427026054,287592.18719910266,2459974.24916284,4001444.3790645483,0.6656948357964011
2019-05-31,1215921.1290362002,282171.7634925923,2400056.6815185603,3898149.574047353,-2.581437981685585
2019-06-03,1124660.1955885799,266607.4117359321,2353562.9662474925,3744830.573572004,-3.9331225640005787
2019-06-04,1147612.486425599,279538.97852025344,2470811.056045007,3897962.5209908597,4.089155554847725
2019-06-05,1152202.9226684656,281320.00585481373,2487101.4687844394,3920624.3973077186,0.5813774810512617
2019-06-06,1153299.176926842,283333.2906017356,2496889.5862499895,3933522.053778567,0.3289694488384307
2019-06-07,1187693.3218361342,293709.530268484,2523037.885056972,4004440.7371615903,1.8029308699286029
2019-06-10,1197764.9128967798,291463.9184180387,2461092.923919273,3950321.7552340915,-1.3514741628030456
2019-06-11,1220237.5565258155,288134.2295697537,2455919.0356919137,3964290.821787483,0.3536184498106465
2019-06-12,1199272.1288993992,290302.42228274525,2415997.391288271,3905571.9424704155,-1.4811950474055142
2019-06-13,1215921.1290362002,281397.4249922676,2401105.3709351774,3898423.924963645,-0.18302101746073443
2019-06-14,1242367.6087091274,279926.1826159968,2375236.7897581,3897530.581083224,-0.022915514002991536
2019-06-17,1294986.4496790448,282171.7634925923,2451374.5750557235,4028532.7882273607,3.3611591857664824
2019-06-18,1291286.7251596723,283797.9138349327,2496819.6009101737,4071904.239904779,1.0766066445869158
2019-06-19,1284503.7872514706,281010.2596138365,2541565.430571454,4107079.4774367614,0.8638522779407241
2019-06-20,1298549.2143560075,274428.3010547203,2553381.1512766965,4126358.6666874243,0.46941359076633
2019-06-21,1309579.9970613522,271176.05457427655,2581347.321033281,4162103.37266891,0.8662530058294916
2019-06-24,1319583.1150522104,275512.4090264098,2594141.969544682,4189237.4936233023,0.651932893655954
2019-06-25,1293821.7154994635,268853.02358637744,2519052.6569258613,4081727.3960117023,-2.566340480224572
2019-06-26,1285737.0972721064,272724.7548053134,2532336.7553572576,4090798.6074346774,0.22223952123404295
2019-06-27,1298343.678672543,269085.31971605116,2587010.4564259048,4154439.4548144992,1.5557071732683199
2019-06-28,1322323.6410754663,270246.8545686568,2568133.4176879735,4160703.9133320963,0.15078950086364354
2019-07-01,1322323.6410754663,279384.14024534577,2619031.8396534156,4220739.620974228,1.4429218923692155
2019-07-02,1336026.4767342794,280468.21724318544,2624834.7289878554,4241329.42296532,0.4878245009186214
2019-07-03,1351099.5754047201,278919.5170121486,2668811.586862424,4298830.679279293,1.355736623583725
2019-07-05,1345618.4205869415,280700.51337285904,2660631.3913185713,4286950.325278372,-0.2763624549853898
2019-07-08,1341233.5200275395,282249.2136038959,2629938.631875399,4253421.365506834,-0.7821168249566791
2019-07-09,1364870.9937560058,291541.37627280474,2656296.669964013,4312709.039992824,1.3938819926655721
2019-07-10,1388987.9091499206,290147.54529052536,2663777.6693146965,4342913.123755142,0.7003506028862116
2019-07-11,1378710.7824058107,288134.2295697537,2653290.355655977,4320135.367631542,-0.5244810447395162
2019-07-12,1403649.936453433,293012.6186490755,2609593.2154113133,4306255.770513821,-0.3212769030737451
2019-07-15,1397072.636999963,299517.12709688797,2563099.5001402465,4259689.264237097,-1.0813687982859324
2019-07-16,1396592.9829405616,294174.1535016812,2558834.5473876875,4249601.683829931,-0.23681493605317055
2019-07-17,1382616.1385284974,291928.5416512359,2534014.655627228,4208559.335806961,-0.9657928219282013
2019-07-18,1375627.6649368312,291618.7954102585,2273719.453710849,3940965.9140579384,-6.358314102222671
2019-07-19,1359047.2474925031,284727.11384055257,2203035.064524218,3846809.425857274,-2.3891728640635046
2019-07-22,1386178.9032054604,290999.3339021537,2171712.877489876,3848891.11459749,0.05411468335872356
2019-07-23,1386452.9188101296,293477.24188227276,2148500.9076511133,3828431.0683435155,-0.5315828804919108
2019-07-24,1402211.200372018,299904.3002187816,2222891.0170852225,3925006.517676022,2.522585560729258
2019-07-25,1375148.1205001157,295180.78038821724,2282458.881759782,3952787.7826481145,0.7078017538819716
2019-07-26,1368570.7114239605,321508.5604204444,2347620.113224964,4037699.3850693693,2.14814472949948
2019-07-29,1342466.823196757,321353.691171687,2326086.2534024455,3989906.767770889,-1.1836596224872007
2019-07-30,1350003.3211463438,317481.95995275094,2278753.3782501193,3946238.6593492143,-1.094464381333696
2019-07-31,1330750.8575999646,327625.9034898257,2258198.2225044016,3916574.983594192,-0.7516949256159285
2019-08-01,1320473.730855855,325844.91487257753,2233797.809307206,3880116.4550356385,-0.9308778387052895
2019-08-02,1295055.0255200993,331807.34997588926,2229113.3849829263,3855975.7604789147,-0.6221641756497766
2019-08-05,1245108.1347323828,312603.57087342924,2150808.235512253,3708519.9411180653,-3.824085744318458
2019-08-06,1264155.0694467153,319959.86793287,2168077.3523284867,3752192.2897080723,1.1776220509371313
2019-08-07,1268539.9700061178,323134.6875323975,2127456.511731675,3719131.1692701904,-0.8811147693194084
2019-08-08,1302865.641845623,325767.464761274,2208628.2145770253,3837261.3211839222,3.17628356025186
2019-08-09,1287038.8803625295,321585.98730136064,2159897.156784634,3768522.024448524,-1.7913634486115648
2019-08-12,1270047.288780005,313455.35948505753,2173181.045469757,3756683.6937348195,-0.31413723037580193
2019-08-13,1291149.6693974128,323754.1722708897,2183318.865905029,3798222.707573331,1.1057362616870778
2019-08-14,1231268.3460825782,314771.7635864207,2091240.1540998786,3637280.263768878,-4.237309294253538
2019-08-15,1251000.3540656725,310435.40913428745,2067818.6617173005,3629254.42491726,-0.22065494736722416
2019-08-16,1258605.4347077315,314229.7212157696,2117038.966674955,3689874.122598456,1.6703071921604955
2019-08-19,1275528.4435977836,322902.3914027238,2163043.434780759,3761474.2697812663,1.9404495872717844
2019-08-20,1259359.0975203842,327471.0342410683,2090401.2039648935,3677231.335726346,-2.239625423778833
2019-08-21,1257577.7631418277,331420.1845974581,2082151.2398190408,3671149.187558327,-0.16540020501097033
2019-08-22,1247232.0537052453,326619.2456294399,2075998.6475148797,3649849.946849565,-0.5801791106977029
2019-08-23,1217839.5191770159,317481.95995275094,2037615.1424478493,3572936.621577616,-2.107301023110233
2019-08-26,1235721.726563185,320889.07568195224,2062365.2656063084,3618976.0678514456,1.2885603958320775
2019-08-27,1242162.073025663,326309.4993884625,2034748.5890731725,3603220.161487298,-0.4353691781526949
2019-08-28,1245313.670415847,322747.5144105039,2039922.2605627156,3607983.445389067,0.13219519452851308
2019-08-29,1271417.6545629,329019.73447210516,2074949.958098263,3675387.347133268,1.8681876667239756
2019-08-30,1272102.7346830803,330258.6884621646,2053765.5914991917,3656127.0146444365,-0.524035446327971
2019-09-03,1249630.0910540447,324915.6761496456,2022583.3751444817,3597129.142348172,-1.6136712991630577
2019-09-04,1282174.3257437258,335756.5390495913,2038174.3749529293,3656105.2397462465,1.6395323899762826
2019-09-05,1307935.6225252054,350778.840692138,2050269.8202796185,3708984.283496962,1.4463217080257114
2019-09-06,1284572.3630925252,351708.04844122025,2028735.9604571003,3665016.3719908455,-1.185443456898714
2019-09-09,1293273.5952216932,342725.63201328873,2057890.5735721183,3693889.8008071003,0.7878117281252581
2019-09-10,1275528.4435977836,334904.75043796294,2013494.2371342853,3623927.431170032,-1.8940026208086083
2019-09-11,1291423.7809219318,334904.75043796294,2015451.8620257042,3641780.393385599,0.49264127261519
2019-09-12,1284435.3073302656,334517.5850595318,2019576.8440986304,3638529.736488428,-0.08926010209388123
2019-09-13,1282516.9171894498,330103.8114699447,2056562.166525596,3669182.8951849905,0.8424600296422508
2019-09-16,1275871.0350435073,331110.43835648074,2057541.087340213,3664522.560740201,-0.12701286847557705
2019-09-17,1288614.6790576216,334827.33130050905,2087674.6142783058,3711116.6246364363,1.2714907091968881
2019-09-18,1289025.7435731324,334827.33130050905,2038454.099574377,3662307.174448019,-1.3152227516751545
2019-09-19,1302728.5792319453,332426.8424578439,2003776.1050085514,3638931.5266983407,-0.6382765463468093
2019-09-20,1301289.7403792632,334749.88118920545,1892960.1153988296,3528999.736967298,-3.020990884947629
2019-09-23,1279981.9268496584,335911.4082983487,1859191.0563078052,3475084.3914558124,-1.527779810995929
2019-09-24,1242025.0172634036,320734.1986897323,1779976.7616160575,3342735.9775691936,-3.808494959490013
2019-09-25,1252439.1997697726,329097.15360955894,1851010.8607639524,3432547.2141432837,2.6867583074688413
2019-09-26,1234008.8721058336,328632.5381198242,1840943.0256684972,3403584.435894155,-0.8437692606176557
2019-09-27,1213386.1386964088,320192.15631908126,1839334.8940005268,3372913.189016017,-0.9011454675453109
2019-09-30,1220100.500763556,319030.6601837878,1871076.55260659,3410207.713553934,1.1057066235611217
2019-10-01,1204547.7548851317,311674.363124347,1884779.9198549772,3401002.037864456,-0.2699447207538066
2019-10-02,1196257.5941228925,307415.4665269798,1873943.1129728097,3377616.1736226818,-0.6876168841244963
2019-10-03,1229007.364496038,309738.497514879,1874782.0631077948,3413527.925118712,1.063227721861382
2019-10-04,1236338.3267621603,312526.15173597535,1907222.9248985697,3456087.403396705,1.2467886366130518
2019-10-07,1231062.707627846,315933.25972171413,1918898.6749241801,3465894.64227374,0.2837670964975022
2019-10-08,1217839.5191770159,307415.4665269798,1892750.3761171976,3418005.3618211932,-1.381729261716096
2019-10-09,1232227.5377272768,305866.766295943,1870447.3417532365,3408541.645776456,-0.27687832647794725
2019-10-10,1233460.7449766453,306176.5125369204,1960987.9002386888,3500625.1577522545,2.70155161782751
2019-10-11,1261962.66370123,312526.15173597535,1978117.0533668336,3552605.868804039,1.4848979456332645
2019-10-14,1255727.8529222168,308034.9280350847,1996295.1056578686,3560057.88661517,0.2097620193832498
2019-10-15,1294164.3069451873,311906.65925402066,1987345.9383273032,3593416.904526511,0.9370358284555341
2019-10-16,1298686.2701182668,309041.58589547046,2001538.762487228,3609266.618500965,0.4410764015299366
2019-10-17,1304441.4336892972,306718.5549075714,2050969.0164727878,3662129.0050696563,1.4646295814701111
2019-10-18,1273336.0447037164,301917.61593955324,1924771.5495984354,3500025.210241705,-4.426490563372925
2019-10-21,1300125.0130510998,310435.40913428745,1943998.2913060873,3554558.7134914743,1.5580888700513993
2019-10-22,1249287.4996083206,300523.7849572738,1864574.4670789808,3414385.751644575,-3.943470150454035
2019-10-23,1275391.3878355243,300678.6619494937,1896595.6405602188,3472665.690345237,1.7068937999343174
2019-10-24,1276967.289301884,238111.46996456324,1898203.7722281893,3413282.531494636,-1.7100165735993242
2019-10-25,1287312.8891157808,234626.9041240584,1935398.826945244,3457338.6201850832,1.2907249336654096
2019-10-28,1297658.4957810955,232768.4731389691,1970636.0470246074,3501063.015944672,1.2646836356818256
2019-10-29,1297041.8955821204,231142.35377047845,1966091.5863884168,3494275.8357410156,-0.19386055528694487
2019-10-30,1289779.406385785,231219.79613831962,2037685.127787665,3558684.3303117696,1.8432573041874691
2019-10-31,1313074.1858972602,232071.56151956064,2009439.2404011749,3554584.9878179957,-0.11519264181026048
2019-11-01,1326571.485872609,229361.36515323035,2005244.2729884326,3561177.124014272,0.185454454426276
2019-11-04,1334108.086593463,232691.03851459041,2047543.013855215,3614342.138963268,1.4929056628631534
2019-11-05,1331367.5605702077,230832.60752950114,2013773.9617557342,3575974.129855443,-1.061548896940641
2019-11-06,1312389.10577708,228741.88815820057,2017689.2045470276,3558820.198482308,-0.47969953781036334
2019-11-07,1304646.9693727617,224947.57607671845,2024540.9930443577,3554135.538493838,-0.13163519726193887
2019-11-08,1307524.5511582764,226186.53006677795,2038524.07792265,3572235.159147704,0.5092552171360372
2019-11-11,1299097.3414851958,227193.18792716373,2056771.9058072278,3583062.4352195873,0.30309527759271426
2019-11-12,1332395.2321361117,224947.57607671845,2041600.3775705022,3598943.185783332,0.44321724365296117
2019-11-13,1323625.424165889,225179.887693317,1979375.47507354,3528180.786932746,-1.9661993868120593
2019-11-14,1323351.3126413703,223708.62208665893,2024890.486267806,3571950.420995835,1.2405723149221264
2019-11-15,1336711.659625727,226496.27630775527,2062714.7588297573,3625922.6947632395,1.5110028809514426
2019-11-18,1352469.838416348,228354.7072928445,2115431.044753258,3696255.590462451,1.9397240818396406
2019-11-19,1365624.6497172404,227967.54191441336,2115640.78403489,3709232.975666544,0.3510954501517419
2019-11-20,1353223.5012290003,225876.7993127255,2133539.11869602,3712639.419237746,0.0918368728399935
2019-11-21,1356101.0830145157,230677.75376766856,2179193.876840559,3765972.7136227433,1.4365331065721263
2019-11-22,1362198.9408025371,232536.18475275786,2170734.1734130746,3765469.2989683696,-0.01336745358118616
2019-11-25,1368844.7201772118,236485.35059607253,2206181.1327740694,3811511.203547354,1.2227401400297808
2019-11-26,1363226.612368441,239737.58933305388,2184787.026893367,3787751.228594862,-0.6233741338705405
2019-11-27,1383986.401540125,241363.7241884695,2208837.9538586573,3834188.079587252,1.2259741516767084
2019-11-29,1381519.8842701209,239350.42395462276,2199958.7718679085,3820829.0800926522,-0.3484179497015632
2019-12-02,1368228.1199782365,235556.1273600655,2167308.1707955017,3771092.4181338036,-1.3017243356418997
2019-12-03,1362198.9408025371,232071.56151956064,2140530.661135166,3734801.1634572637,-0.9623538925227224
2019-12-04,1361445.2848413025,232303.87313615924,2127666.244021764,3721415.401999226,-0.35840626775554596
2019-12-05,1365898.6653219098,232613.61937713658,2117458.438246677,3715970.7229457237,-0.14630667274008582
2019-12-06,1377477.5751564426,233775.13874281736,2148850.610620835,3760103.324520095,1.1876466437654363
2019-12-09,1379464.4383670455,233929.9925046499,2114941.5878417213,3728336.0187134165,-0.8448519379645701
2019-12-10,1376244.2651358068,231064.91914609974,2049360.8848048178,3656670.0690867244,-1.9221966385804135
2019-12-11,1385767.735918682,236562.7697335264,2089981.732393172,3712312.2380453805,1.5216622748946282
2019-12-12,1348016.4579357407,234626.9041240584,2086555.9395218724,3669199.3015816715,-1.1613499538608036
2019-12-13,1329928.7217175253,235323.8157434669,2086975.418085136,3652227.955546128,-0.46253541006146964
2019-12-16,1356032.6030933105,239815.02395743263,2126897.062488779,3722744.689539522,1.9307867650021662
2019-12-17,1359252.7763245497,237724.3045861321,2205691.8856088053,3802668.966519487,2.1469180307890317
2019-12-18,1387412.1104548285,245312.89003178416,2242886.7305795867,3875611.731066199,1.9181991698182213
2019-12-19,1411803.1442246803,248023.09414157688,2322730.236124688,3982556.474490945,2.759428726244597
2019-12-20,1413447.518760827,248797.45587228902,2355450.6057990952,4017695.580432211,0.8823253647836179
2019-12-23,1412625.28010712,251120.48686018816,2328882.828428849,3992628.5953961574,-0.6239144936251508
2019-12-24,1405362.7909107844,251662.5292308392,2329582.0246220184,3986607.344763642,-0.15080918469246538
2019-12-26,1423656.062812464,252669.187091225,2325596.7964909077,4001922.046394597,0.38415375045827616
2019-12-27,1425780.0914080122,252049.69460927034,2300846.6733324486,3978676.459349731,-0.5808605658825411
2019-12-30,1400498.3459146663,248023.09414157688,2260435.5720172683,3908957.0120735113,-1.7523276393178893
2019-12-31,1406253.5094856962,248177.96339033436,2262253.435975328,3916684.9088513586,0.1976971543554541
2020-01-02,1437290.4254014904,250113.82899980232,2305880.5978717185,3993284.852273011,1.9557341273111732
2020-01-03,1429685.3447594314,244073.93604172464,2278543.638968487,3952302.919769643,-1.0262712032686818
2020-01-06,1456611.4716403417,245003.14379080685,2347969.606448412,4049584.2218795605,2.461382745318206
2020-01-07,1459763.0690305263,251972.2754718165,2312452.661747601,4024188.0062499437,-0.6271314346891009
2020-01-08,1474562.1520962976,255921.42582820632,2371950.7578201597,4102434.3357446636,1.944400444839951
2020-01-09,1495664.5327137054,257237.82992956945,2346781.1630899785,4099683.5257332535,-0.06705311496255392
2020-01-10,1494020.158177559,253830.69096998085,2300566.955702543,4048417.804850083,-1.2504799592793305
2020-01-13,1520398.1579292812,253133.77935057247,2369573.6543654767,4143105.59164533,2.338883765450531
2020-01-14,1500871.5760069655,254140.43721095825,2367965.5226975065,4122977.53591543,-0.4858204862190507
2020-01-15,1515191.011864754,257315.25681048573,2370622.343782094,4143128.6124573336,0.48875057810445377
2020-01-16,1519438.959433164,264748.9730073804,2367476.065785969,4151663.9982265136,0.2060130536019637
2020-01-17,1521973.9497729554,264981.29236744146,2374817.311194836,4161772.553335233,0.24348201379103962
2020-01-21,1517177.9778466243,263974.6345070557,2363910.30922658,4145062.9215802597,-0.4015027621243354
2020-01-22,1516355.8419641845,263432.59213640465,2279242.835161656,4059031.2692622454,-2.075521022132414
2020-01-23,1505667.5479332968,262425.93427601876,2444243.2786747613,4212336.760884076,3.7768985122820995
2020-01-24,1493198.0154437015,257005.51056950842,2469133.1557750367,4219336.681788247,0.1661766687120617
2020-01-27,1472164.1147474987,253830.69096998085,2397260.106492156,4123254.9122096356,-2.2771771210703653
